Record_ID,Bus_ID,Bus_Number,Date,City,Route_Number,Route_Name,Source_Stop,Destination_Stop,Departure_Time,Arrival_Time,Distance_km,Bus_Type,Total_Seats,Passengers,Occupancy_Percentage,Ticket_Price,Revenue,Fuel_Consumption_Liters,Fuel_Cost,Delay_Minutes,Weather,Traffic_Level,Trip_Status,Customer_Rating
163,BUS10163,RJ97C1527,2025-07-04,Ahmedabad,B93,Chandkheda-Isanpur,Chandkheda Stand,Isanpur Stand,12:35,15:21,81.4,Non-AC,60,29.0,48.33,20.4,591.6,25.2,2394.0,12.0,Sunny,Medium,Delayed,2.9
524,BUS10524,RJ99B2340,2025-11-11,Chennai,B75,Anna Nagar-Guindy,Anna Nagar Stand,Guindy Stop,08:25,11:03,116.4,AC,35,19.0,54.29,46.9,891.1,48.57,4614.15,0.0,Sunny,Low,On Time,4.2
1482,BUS11482,TN99B9702,2025-09-05,Delhi,L140,Noida-Nehru Place,Noida Junction,Nehru Place Stop,17:15,19:02,44.9,AC,41,35.0,85.37,29.48,1031.8,17.03,1617.85,31.0,Foggy,Low,Delayed,3.8
808,BUS10808,UP50A9009,2025-04-27,Kolkata,L11,Dum Dum-Park Street,Dum Dum Junction,Park Street Stand,14:55,16:26,57.6,AC,46,18.0,39.13,29.78,536.04,20.79,1975.05,12.0,Rainy,Low,Delayed,4.0
456,BUS10456,TS45C1129,2025-04-08,Hyderabad,L196,Kukatpally-Secunderabad,Kukatpally Stop,Secunderabad Terminal,09:20,11:14,38.7,Non-AC,46,17.0,36.96,14.24,242.08,13.63,1294.85,55.0,Cloudy,Low,Delayed,3.3
907,BUS10907,WB58C6143,2025-11-30,Chennai,L84,Tambaram-Parrys,Tambaram Terminal,Parrys Junction,05:05,08:49,84.1,Mini Bus,25,26.0,104.0,23.23,603.98,15.47,1469.65,0.0,Foggy,Medium,On Time,3.8
628,BUS10628,WB60B3229,2024-01-14,Chennai,B91,Porur-Egmore,Porur Stand,Egmore Junction,14:50,21:08,112.8,Electric,30,25.0,83.33,41.52,1038.0,8.13,97.56,9.0,Sunny,High,On Time,5.0
521,BUS10521,RJ57B6225,2024-05-23,Ahmedabad,B179,Vastrapur-Kalupur,Vastrapur Terminal,Kalupur Terminal,21:25,,52.7,AC,39,20.0,51.28,26.05,521.0,16.99,1614.05,0.0,Sunny,Medium,On Time,3.1
1221,BUS11221,TS72C8337,2024-03-06,Mumbai,R19,Andheri-Dadar,Andheri Terminal,Dadar Stop,20:35,20:55,11.6,Electric,42,36.0,85.71,23.33,839.88,1.1,13.2,0.0,Rainy,Medium,On Time,3.2
718,BUS10718,WB78A7535,2024-10-25,Lucknow,L145,Alambagh-Aliganj,Alambagh Terminal,Aliganj Stand,20:25,20:59,7.0,AC,48,9.0,18.75,23.31,209.79,2.43,230.85,0.0,Foggy,High,On Time,4.2
872,BUS10872,TS65A3585,2024-06-26,Lucknow,R88,Chinhat-Aminabad,Chinhat Stand,Aminabad Stand,08:45,14:48,92.9,Mini Bus,29,21.0,72.41,22.62,475.02,21.42,2034.9,3.0,Sunny,High,On Time,4.0
1356,BUS11356,TN99B6674,2024-06-25,Jaipur,L235,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Terminal,Badi Chaupar Junction,22:45,04:44,87.5,Electric,50,35.0,70.0,36.59,1280.65,8.08,96.96,0.0,Cloudy,High,On Time,3.5
656,BUS10656,RJ67A1359,2025-03-17,Jaipur,R190,Mansarovar-Amer,Mansarovar Stop,Amer Stop,16:20,18:40,76.9,Mini Bus,33,13.0,39.39,20.74,269.62,16.66,1582.7,0.0,Sunny,Medium,On Time,3.5
1483,BUS11483,RJ73B3583,2025-03-30,Jaipur,R24,Jagatpura-Sanganer,Jagatpura Terminal,Sanganer Stop,21:25,23:33,24.7,Mini Bus,33,33.0,100.0,18.64,615.12,5.91,561.45,78.0,Rainy,Medium,Delayed,3.3
166,BUS10166,GJ31A8412,2025-02-22,Bengaluru,B30,Marathahalli-Banashankari,Marathahalli Terminal,Banashankari Terminal,13:45,17:45,81.1,Non-AC,48,11.0,22.92,30.61,336.71,24.7,2346.5,0.0,Foggy,High,On Time,4.7
1058,BUS11058,TN94C4069,2025-06-26,Bengaluru,B133,Whitefield-Majestic,Whitefield Stop,Majestic Stand,17:05,19:23,61.1,Electric,33,5.0,15.15,33.31,166.55,3.23,38.76,2.0,Rainy,Medium,On Time,3.8
842,BUS10842,GJ31A4291,2024-01-26,Pune,L298,Kothrud-Viman Nagar,Kothrud Stand,Viman Nagar Stop,12:40,17:26,97.8,Electric,42,50.0,119.05,34.6,1730.0,6.89,82.68,0.0,Foggy,,On Time,4.5
1422,BUS11422,UP13C3244,2024-04-30,Jaipur,L292,Malviya Nagar-Sindhi Camp,Malviya Nagar Stand,Sindhi Camp Stand,10:30,13:01,100.2,Mini Bus,32,14.0,43.75,22.98,321.72,27.44,2606.8,14.0,Cloudy,Low,Delayed,3.6
1125,BUS11125,MH47C5774,2025-01-17,Bengaluru,B134,Electronic City-Hebbal,Electronic City Stop,Hebbal Terminal,10:15,13:07,110.8,Non-AC,51,31.0,60.78,31.44,974.64,36.31,3449.45,0.0,Rainy,Low,On Time,3.2
689,BUS10689,DL63C2978,2024-04-02,Ahmedabad,B53,Satellite-Vastral,Satellite Junction,Vastral Stop,16:05,20:55,78.5,Electric,41,17.0,41.46,27.04,459.68,7.83,93.96,30.0,Sunny,High,Delayed,3.0
1583,BUS11583,TS11B2438,2025-03-05,Mumbai,B130,Kurla-Bandra,Kurla Junction,Bandra Stop,16:20,21:55,98.5,Electric,50,56.0,112.0,25.86,1448.16,8.09,97.08,42.0,Sunny,High,Delayed,3.5
809,BUS10809,WB81A9384,2025-12-03,Delhi,B136,Noida-Nehru Place,Noida Stand,Nehru Place Terminal,18:55,20:14,56.9,Non-AC,42,50.0,119.05,24.62,1231.0,18.66,1772.7,0.0,Cloudy,Low,On Time,3.2
623,BUS10623,TS52A5156,2025-06-01,Jaipur,L115,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Stand,Badi Chaupar Stand,18:45,03:06,113.0,Non-AC,57,26.0,45.61,26.18,680.68,34.28,3256.6,15.0,Foggy,High,Delayed,3.6
902,BUS10902,RJ96A5175,2024-05-27,Jaipur,B250,Jagatpura-Sanganer,Jagatpura Junction,Sanganer Terminal,19:10,22:24,42.3,Mini Bus,28,18.0,64.29,18.88,339.84,9.9,940.5,,Rainy,High,On Time,3.3
1189,BUS11189,KA29B3732,2024-02-23,Delhi,B230,Rohini-Connaught Place,Rohini Stop,Connaught Place Junction,22:30,00:49,88.5,Mini Bus,27,16.0,59.26,20.4,326.4,22.24,2112.8,0.0,Foggy,Low,On Time,4.0
696,BUS10696,GJ50B7252,2024-06-19,Bengaluru,B287,Jayanagar-KR Puram,Jayanagar Junction,KR Puram Junction,19:10,20:31,34.5,Mini Bus,31,17.0,54.84,12.18,207.06,7.79,740.05,13.0,Foggy,Medium,Delayed,3.6
990,BUS10990,WB81A8437,2024-07-24,Pune,R40,Hadapsar-Shivajinagar,Hadapsar Stop,Shivajinagar Terminal,10:50,14:57,109.6,Electric,37,39.0,105.41,38.65,1507.35,6.8,81.6,5.0,Foggy,Medium,On Time,4.7
917,BUS10917,WB47B5460,2025-01-09,Chennai,R238,Tambaram-Parrys,Tambaram Terminal,Parrys Stand,18:35,19:54,54.9,AC,44,47.0,106.82,30.36,1426.92,22.99,2184.05,2.0,Foggy,Low,On Time,
665,BUS10665,RJ42A7862,2025-12-04,Jaipur,R185,Vidhyadhar Nagar-Sitapura,Vidhyadhar Nagar Junction,Sitapura Junction,21:50,00:37,48.1,AC,42,18.0,42.86,39.25,706.5,15.08,1432.6,1.0,Sunny,High,On Time,3.8
319,BUS10319,KA95B4081,2025-03-31,Delhi,R22,Rajouri Garden-Anand Vihar,Rajouri Garden Junction,Anand Vihar Junction,22:15,06:17,101.0,AC,38,11.0,28.95,48.34,531.74,36.87,3502.65,9.0,Cloudy,High,On Time,3.8
686,BUS10686,RJ21B3568,2024-04-09,Kolkata,R291,Salt Lake-Howrah,Salt Lake Stand,Howrah Terminal,16:05,19:58,57.9,Mini Bus,33,35.0,106.06,17.68,618.8,14.62,1388.9,3.0,Foggy,High,On Time,3.6
214,BUS10214,RJ31B1954,2024-01-30,Ahmedabad,B133,Vastrapur-Kalupur,Vastrapur Terminal,Kalupur Terminal,17:15,22:58,107.1,Electric,42,16.0,38.1,38.23,611.68,8.04,96.48,9.0,Cloudy,High,On Time,4.3
1096,BUS11096,RJ76B7423,2025-12-23,Hyderabad,L163,LB Nagar-Miyapur,LB Nagar Terminal,Miyapur Terminal,19:50,20:25,9.4,Electric,44,29.0,65.91,18.06,523.74,0.84,10.08,13.0,Cloudy,Medium,Delayed,3.6
375,BUS10375,TN64C3376,2024-06-23,Pune,B214,Aundh-Camp,Aundh Terminal,Camp Terminal,10:20,11:48,6.5,Mini Bus,31,35.0,112.9,14.77,516.95,1.26,119.7,67.0,Cloudy,High,Delayed,2.8
1648,BUS11648,WB36A8247,2024-11-01,Delhi,L163,Rohini-Connaught Place,Rohini Stand,Connaught Place Terminal,07:20,15:00,112.3,Non-AC,53,12.0,22.64,28.93,347.16,34.98,3323.1,0.0,Foggy,High,On Time,4.4
649,BUS10649,DL47A8881,2024-01-18,Chennai,B3,Porur-Egmore,Porur Stop,Egmore Stop,18:30,18:41,8.1,Electric,37,9.0,24.32,18.6,167.4,0.67,8.04,0.0,Sunny,Low,On Time,4.1
509,BUS10509,WB16B7262,2024-09-04,Bengaluru,R233,Whitefield-Majestic,Whitefield Terminal,Majestic Terminal,21:00,03:16,102.9,AC,54,59.0,109.26,43.14,2545.26,31.87,3027.65,0.0,Sunny,High,On Time,3.6
1997,BUS11997,GJ93B9461,2025-05-22,Chennai,R175,Tambaram-Parrys,Tambaram Stand,Parrys Stop,21:35,03:34,116.8,Electric,30,27.0,90.0,32.61,880.47,6.08,72.96,3.0,Cloudy,High,On Time,4.3
534,BUS10534,GJ15B1536,2024-09-21,Delhi,L1,Rohini-Connaught Place,Rohini Stand,Connaught Place Stop,16:35,00:09,117.2,Electric,39,0.0,0.0,31.74,0.0,9.54,114.48,0.0,Foggy,High,Cancelled,2.3
1866,BUS11866,MH59C6860,2024-12-16,Chennai,R16,Velachery-T Nagar,Velachery Terminal,T Nagar Stand,05:15,08:37,38.7,Electric,46,13.0,28.26,22.8,296.4,2.13,25.56,54.0,Rainy,High,Delayed,2.3
667,BUS10667,KA76A6365,2025-03-21,Delhi,B252,Saket-Karol Bagh,Saket Stand,Karol Bagh Terminal,11:00,12:44,75.7,Non-AC,59,46.0,77.97,22.65,1041.9,22.46,2133.7,0.0,Rainy,Low,On Time,
380,BUS10380,MH61B6074,2025-06-30,Ahmedabad,B228,Chandkheda-Isanpur,Chandkheda Stand,Isanpur Terminal,21:40,22:05,5.3,Mini Bus,34,18.0,52.94,11.32,203.76,1.19,113.05,2.0,Sunny,High,On Time,3.0
1984,BUS11984,GJ98A2612,2025-10-28,Chennai,B272,Velachery-T Nagar,Velachery Stop,T Nagar Junction,20:05,23:42,117.9,Electric,49,0.0,0.0,41.7,0.0,8.25,99.0,0.0,Rainy,Medium,Cancelled,2.4
1720,BUS11720,DL87A7414,2024-06-02,Lucknow,R192,Indira Nagar-Hazratganj,Indira Nagar Stand,Hazratganj Junction,20:35,01:16,119.4,Electric,49,16.0,32.65,38.0,608.0,9.3,111.6,0.0,Sunny,Medium,On Time,4.0
1338,BUS11338,RJ27C6883,2024-06-14,Chennai,R196,Tambaram-Parrys,Tambaram Stop,Parrys Terminal,12:45,15:02,94.7,Mini Bus,26,14.0,53.85,24.39,341.46,23.81,2261.95,6.0,Foggy,Low,On Time,3.0
1503,BUS11503,MH10C4891,2024-11-05,Hyderabad,R21,Dilsukhnagar-Ameerpet,Dilsukhnagar Stop,Ameerpet Stand,17:40,20:19,46.8,Mini Bus,32,,56.25,21.42,385.56,11.55,1097.25,5.0,Foggy,High,On Time,3.7
1015,BUS11015,WB52A8409,2025-04-04,Pune,R298,Kothrud-Viman Nagar,Kothrud Terminal,Viman Nagar Stand,12:10,14:23,83.2,Mini Bus,25,15.0,60.0,25.39,380.85,16.73,1589.35,3.0,Rainy,Low,On Time,4.8
1039,BUS11039,DL77A3425,2024-01-07,Mumbai,L187,Kurla-Bandra,Kurla Junction,Bandra Terminal,05:55,13:27,102.7,AC,52,4.0,7.69,35.21,140.84,33.1,3144.5,0.0,Foggy,High,On Time,3.7
97,BUS10097,MH45B4229,2024-04-23,Hyderabad,B250,Uppal-Mehdipatnam,Uppal Terminal,Mehdipatnam Stand,14:35,19:00,115.7,Non-AC,50,31.0,62.0,26.36,817.16,39.71,3772.45,2.0,Rainy,Medium,On Time,3.2
1122,BUS11122,GJ58C3957,2025-11-12,Kolkata,R171,Jadavpur-Barasat,Jadavpur Junction,Barasat Stop,18:35,19:34,25.8,AC,40,21.0,52.5,31.53,662.13,9.49,901.55,0.0,Sunny,Medium,On Time,4.3
132,BUS10132,RJ44C9864,2024-04-30,Hyderabad,R123,Uppal-Mehdipatnam,Uppal Stand,Mehdipatnam Terminal,15:35,17:00,33.3,AC,51,15.0,29.41,37.81,567.15,9.39,892.05,4.0,Sunny,Medium,On Time,4.0
1333,BUS11333,WB44A4005,2024-01-14,Lucknow,R116,Indira Nagar-Hazratganj,Indira Nagar Stand,Hazratganj Stand,14:35,15:39,6.0,AC,39,37.0,94.87,29.12,1077.44,2.15,204.25,56.0,Sunny,Low,Delayed,2.1
1009,BUS11009,TN99B3308,2025-07-24,Kolkata,B150,Garia-Esplanade,Garia Stop,Esplanade Junction,15:35,16:37,45.9,Non-AC,55,34.0,61.82,22.95,780.3,17.38,1651.1,0.0,Foggy,Low,On Time,3.8
798,BUS10798,DL39B4774,2024-07-25,Bengaluru,B231,Electronic City-Hebbal,Electronic City Terminal,Hebbal Stand,22:50,01:27,90.2,Electric,47,31.0,65.96,36.14,1120.34,8.97,107.64,4.0,Sunny,Low,On Time,3.2
624,BUS10624,DL89A1189,2024-03-08,Hyderabad,B245,Kukatpally-Secunderabad,Kukatpally Terminal,Secunderabad Stand,21:20,02:42,118.1,AC,51,55.0,107.84,38.94,2141.7,39.67,3768.65,30.0,Cloudy,Medium,Delayed,2.7
1725,BUS11725,GJ29C4915,2025-12-26,Pune,R53,Wagholi-Katraj,Wagholi Stop,Katraj Terminal,15:55,19:56,54.6,AC,54,15.0,27.78,34.23,513.45,21.54,2046.3,0.0,Sunny,High,On Time,4.1
1472,BUS11472,GJ22B4970,2024-08-04,Jaipur,B276,Malviya Nagar-Sindhi Camp,Malviya Nagar Junction,Sindhi Camp Junction,06:05,06:54,32.1,Electric,44,17.0,38.64,22.36,380.12,2.3,27.6,0.0,Rainy,,On Time,4.9
603,BUS10603,MH18A7525,2024-12-11,Ahmedabad,L41,Vastrapur-Kalupur,Vastrapur Stand,Kalupur Stop,08:30,11:22,102.2,Mini Bus,34,32.0,94.12,30.26,968.32,20.96,1991.2,0.0,Cloudy,Low,On Time,3.1
980,BUS10980,WB36A8728,2025-07-25,Mumbai,L22,Kurla-Bandra,Kurla Stand,Bandra Terminal,13:40,15:23,56.0,Mini Bus,29,19.0,65.52,22.16,421.04,12.09,1148.55,9.0,Cloudy,Low,On Time,3.6
959,BUS10959,TN86C7155,2025-10-12,Hyderabad,R169,Gachibowli-Koti,Gachibowli Terminal,Koti Junction,15:50,19:34,66.7,Electric,41,39.0,95.12,28.84,1124.76,5.28,63.36,7.0,Foggy,High,On Time,
1521,BUS11521,DL41C5042,2024-11-28,Kolkata,R166,Garia-Esplanade,Garia Stand,Esplanade Stand,08:40,09:26,30.2,Electric,40,11.0,27.5,15.38,169.18,2.44,29.28,6.0,Rainy,Low,On Time,4.4
890,BUS10890,GJ27B6654,2025-08-06,Pune,L208,Kothrud-Viman Nagar,Kothrud Stop,Viman Nagar Terminal,17:00,20:57,90.9,Mini Bus,32,12.0,37.5,22.91,274.92,24.85,2360.75,64.0,Rainy,Medium,Delayed,
1197,BUS11197,TS29C7744,2024-04-19,Jaipur,R155,Jagatpura-Sanganer,Jagatpura Junction,Sanganer Stand,15:30,16:52,55.8,Electric,49,23.0,46.94,25.09,577.07,5.48,65.76,0.0,Foggy,Low,On Time,4.3
899,BUS10899,TN36C8762,2024-12-29,Mumbai,B75,Thane-CST,Thane Stand,CST Junction,06:05,06:34,9.7,AC,53,63.0,118.87,17.63,1110.69,3.45,327.75,0.0,Cloudy,High,On Time,3.4
1817,BUS11817,TN44C2992,2024-11-07,Mumbai,B282,Kurla-Bandra,Kurla Stand,Bandra Terminal,20:15,22:31,54.7,Mini Bus,34,9.0,26.47,16.53,148.77,11.95,1135.25,4.0,Cloudy,Medium,On Time,4.9
844,BUS10844,TS84A8425,2025-12-23,Bengaluru,R10,Whitefield-Majestic,Whitefield Junction,Majestic Junction,22:15,22:53,10.0,Non-AC,60,36.0,60.0,11.49,413.64,3.36,319.2,0.0,Sunny,High,On Time,4.4
600,BUS10600,DL62B2946,2024-05-10,Hyderabad,L188,Uppal-Mehdipatnam,Uppal Terminal,Mehdipatnam Stand,07:05,08:29,62.5,Mini Bus,25,24.0,96.0,18.88,453.12,14.58,1385.1,0.0,Rainy,Low,On Time,
767,BUS10767,TS42B7961,2024-12-12,Bengaluru,R209,Electronic City-Hebbal,Electronic City Junction,Hebbal Junction,18:55,22:11,115.7,Non-AC,56,2.0,3.57,36.13,72.26,40.3,3828.5,8.0,,Low,On Time,3.2
277,BUS10277,MH13C6972,2024-11-23,Jaipur,R131,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Stop,Badi Chaupar Terminal,05:00,07:40,54.6,Non-AC,47,28.0,59.57,23.21,649.88,14.45,1372.75,0.0,Foggy,High,On Time,3.6
812,BUS10812,GJ46A9758,2024-04-12,Chennai,B169,Tambaram-Parrys,Tambaram Stand,Parrys Junction,18:30,02:39,118.4,Mini Bus,33,34.0,103.03,25.62,871.08,24.53,2330.35,0.0,Foggy,High,On Time,4.6
1370,BUS11370,WB17B6650,2024-09-14,Bengaluru,R219,Jayanagar-KR Puram,Jayanagar Stop,KR Puram Stand,12:55,15:55,37.6,Non-AC,58,29.0,50.0,22.38,649.02,9.82,932.9,0.0,Sunny,High,On Time,4.9
324,BUS10324,MH19B5068,2024-02-02,Ahmedabad,B136,Maninagar-Gota,Maninagar Stand,Gota Stop,22:50,00:19,27.4,Mini Bus,30,16.0,53.33,15.07,241.12,5.37,510.15,10.0,Rainy,High,On Time,4.4
741,BUS10741,KA21B1607,2024-03-07,Hyderabad,R281,Dilsukhnagar-Ameerpet,Dilsukhnagar Stand,Ameerpet Terminal,08:15,11:46,106.5,Mini Bus,27,20.0,74.07,29.18,583.6,25.96,2466.2,0.0,Foggy,Medium,On Time,3.1
556,BUS10556,KA44A4430,2025-10-11,Ahmedabad,R101,Bopal-Naroda,Bopal Stop,Naroda Terminal,19:05,23:56,74.5,Non-AC,52,25.0,48.08,28.97,724.25,27.66,2627.7,10.0,Sunny,High,On Time,4.9
1404,BUS11404,UP73A2242,2024-04-26,Jaipur,B202,Vidhyadhar Nagar-Sitapura,Vidhyadhar Nagar Junction,Sitapura Stand,12:45,13:49,14.0,AC,49,48.0,97.96,22.95,1101.6,4.95,470.25,39.0,Sunny,Medium,Delayed,3.6
94,BUS10094,UP42B6718,2024-01-01,Jaipur,L92,Mansarovar-Amer,Mansarovar Terminal,Amer Stop,08:50,10:55,37.9,AC,53,11.0,20.75,29.03,319.33,14.56,1383.2,0.0,Cloudy,High,On Time,3.6
1674,BUS11674,UP46C1144,2025-11-30,Kolkata,B277,Salt Lake-Howrah,Salt Lake Stand,Howrah Terminal,19:55,22:11,77.4,AC,43,13.0,30.23,28.69,372.97,25.88,2458.6,5.0,,Low,On Time,4.1
437,BUS10437,MH75C8270,2025-01-24,Pune,L15,Aundh-Camp,Aundh Terminal,Camp Junction,11:00,14:49,107.4,AC,46,35.0,76.09,36.46,1276.1,44.9,4265.5,49.0,Rainy,Low,Delayed,2.7
713,BUS10713,WB87A7492,2025-05-24,Bengaluru,L152,Yeshwanthpur-Silk Board,Yeshwanthpur Junction,Silk Board Junction,05:10,09:46,57.9,Mini Bus,32,24.0,75.0,22.33,535.92,11.93,1133.35,39.0,Foggy,High,Delayed,2.0
506,BUS10506,UP63B7138,2024-12-08,Mumbai,R131,Borivali-Colaba,Borivali Stand,Colaba Terminal,15:50,19:13,24.4,Mini Bus,34,1.0,2.94,14.08,14.08,5.21,494.95,82.0,Foggy,High,Delayed,3.3
22,BUS10022,KA10B8385,2025-02-19,Pune,B249,Kothrud-Viman Nagar,Kothrud Stop,Viman Nagar Stand,14:55,15:43,21.2,Electric,42,45.0,107.14,13.36,601.2,1.84,22.08,0.0,Rainy,,On Time,3.7
1975,BUS11975,TN84C4634,2024-04-21,Delhi,L259,Dwarka-ITO,Dwarka Junction,ITO Stand,09:40,11:22,63.7,AC,51,6.0,11.76,31.45,188.7,23.62,2243.9,0.0,Cloudy,Low,On Time,3.7
1076,BUS11076,TN23A3243,2025-12-04,Kolkata,L172,Behala-Sealdah,Behala Terminal,Sealdah Terminal,14:15,20:15,77.4,Electric,33,23.0,69.7,29.03,667.69,6.79,81.48,41.0,Sunny,High,Delayed,2.2
687,BUS10687,UP88A8533,2024-11-13,Mumbai,B62,Kurla-Bandra,Kurla Stand,Bandra Stand,10:30,12:57,71.3,AC,36,14.0,38.89,43.02,602.28,26.94,2559.3,38.0,Rainy,Low,Delayed,2.3
972,BUS10972,TN60A6461,2025-01-23,Kolkata,B180,Salt Lake-Howrah,Salt Lake Stop,Howrah Stop,05:45,10:27,110.7,AC,49,44.0,89.8,40.61,1786.84,32.0,3040.0,87.0,Foggy,Medium,Delayed,3.1
542,BUS10542,TN79A9699,2024-01-03,Mumbai,L95,Thane-CST,Thane Stop,CST Stand,08:25,10:18,26.0,Non-AC,47,46.0,97.87,13.53,622.38,9.14,868.3,0.0,Foggy,High,On Time,
404,BUS10404,GJ50A7037,2025-07-09,Delhi,R53,Saket-Karol Bagh,Saket Junction,Karol Bagh Terminal,05:00,10:03,75.6,AC,40,10.0,25.0,42.62,426.2,31.03,2947.85,0.0,Foggy,High,On Time,3.7
1248,BUS11248,DL52B2944,2024-08-07,Pune,L171,Hinjewadi-Swargate,Hinjewadi Junction,Swargate Stand,13:30,16:08,41.0,Mini Bus,30,22.0,73.33,18.07,397.54,8.09,768.55,2.0,Rainy,High,On Time,4.7
1683,BUS11683,GJ37C4261,2025-09-16,Chennai,B111,Porur-Egmore,Porur Stand,Egmore Terminal,16:10,17:44,61.5,Mini Bus,29,7.0,24.14,18.67,130.69,15.14,1438.3,6.0,Rainy,Low,On Time,3.6
541,BUS10541,WB10A2888,2024-01-19,Chennai,R97,Anna Nagar-Guindy,Anna Nagar Junction,Guindy Stand,22:25,00:01,57.5,Mini Bus,32,27.0,84.38,21.33,575.91,12.2,1159.0,0.0,Foggy,Low,On Time,3.3
276,BUS10276,UP53C8770,2025-11-16,Delhi,B121,Noida-Nehru Place,Noida Terminal,Nehru Place Junction,13:30,15:23,76.2,Non-AC,42,37.0,88.1,22.98,850.26,20.96,1991.2,0.0,Sunny,Low,On Time,4.6
602,BUS10602,KA73C1404,2024-10-15,Kolkata,L109,Jadavpur-Barasat,Jadavpur Junction,Barasat Stop,08:00,10:42,113.0,Mini Bus,29,31.0,106.9,28.29,876.99,30.84,2929.8,0.0,Cloudy,Low,On Time,3.7
1299,BUS11299,UP46B6746,2025-10-18,Mumbai,B279,Kurla-Bandra,Kurla Stand,Bandra Stand,05:20,05:53,19.6,Electric,32,25.0,78.12,16.69,417.25,1.41,16.92,5.0,Foggy,Low,On Time,4.5
1658,BUS11658,KA46B8460,2024-06-25,Hyderabad,B297,Dilsukhnagar-Ameerpet,Dilsukhnagar Stand,Ameerpet Terminal,12:55,19:06,102.9,AC,37,13.0,35.14,50.24,653.12,34.43,3270.85,0.0,Rainy,High,On Time,
90,BUS10090,DL25B6754,2025-07-21,Delhi,L198,Saket-Karol Bagh,Saket Junction,Karol Bagh Stop,12:30,13:24,27.0,Electric,41,17.0,41.46,22.22,377.74,2.41,28.92,13.0,Foggy,Low,Delayed,2.9
553,BUS10553,UP45C7633,2025-07-21,Jaipur,B146,Jagatpura-Sanganer,Jagatpura Junction,Sanganer Junction,16:30,18:21,71.0,Mini Bus,33,25.0,75.76,17.96,449.0,16.95,1610.25,1.0,Foggy,Low,On Time,3.9
93,BUS10093,GJ13C8578,2024-09-11,Bengaluru,R16,Yeshwanthpur-Silk Board,Yeshwanthpur Junction,Silk Board Junction,17:25,20:43,109.2,AC,40,27.0,67.5,35.34,954.18,35.21,3344.95,,Foggy,Medium,On Time,4.5
1326,BUS11326,RJ83B1819,2025-10-09,Ahmedabad,B10,Chandkheda-Isanpur,Chandkheda Junction,Isanpur Junction,15:20,18:29,60.8,Mini Bus,34,0.0,0.0,18.95,0.0,11.83,1123.85,0.0,Sunny,High,Cancelled,2.2
326,BUS10326,DL41C4142,2025-12-28,Delhi,R136,Rohini-Connaught Place,Rohini Stop,Connaught Place Stand,15:40,23:38,108.8,AC,37,15.0,40.54,49.63,744.45,31.68,3009.6,14.0,Sunny,High,Delayed,2.2
1093,BUS11093,UP48A5446,2024-04-11,Mumbai,R108,Borivali-Colaba,Borivali Terminal,Colaba Junction,15:30,19:46,119.6,Non-AC,54,61.0,112.96,32.27,1968.47,38.88,3693.6,,Foggy,Medium,On Time,4.0
1280,BUS11280,UP14C4587,2024-11-22,Bengaluru,B117,Marathahalli-Banashankari,Marathahalli Terminal,Banashankari Stand,08:45,10:33,70.7,Non-AC,58,51.0,87.93,30.26,1543.26,25.97,2467.15,0.0,Cloudy,Low,On Time,3.3
660,BUS10660,TS46A5462,2025-04-29,Delhi,R83,Dwarka-ITO,Dwarka Terminal,ITO Stop,21:25,23:03,51.7,Electric,36,28.0,77.78,20.18,565.04,3.27,39.24,27.0,Rainy,Low,Delayed,3.5
1097,BUS11097,DL22A1694,2024-12-15,Bengaluru,R163,Electronic City-Hebbal,Electronic City Terminal,Hebbal Stop,06:30,07:29,37.7,Non-AC,46,33.0,71.74,14.42,475.86,13.47,1279.65,0.0,Sunny,Low,On Time,3.9
1244,BUS11244,WB71A5010,2024-11-09,Jaipur,L19,Vidhyadhar Nagar-Sitapura,Vidhyadhar Nagar Terminal,Sitapura Junction,19:15,01:57,105.5,AC,39,20.0,51.28,33.63,672.6,36.22,3440.9,0.0,Cloudy,High,On Time,3.2
1196,BUS11196,RJ32A2004,2024-04-17,Delhi,L92,Rajouri Garden-Anand Vihar,Rajouri Garden Terminal,Anand Vihar Stop,17:10,21:13,66.1,Mini Bus,25,15.0,60.0,24.73,370.95,13.94,1324.3,0.0,Foggy,High,On Time,4.9
619,BUS10619,GJ91A4808,2024-10-11,Bengaluru,R115,Electronic City-Hebbal,Electronic City Junction,Hebbal Junction,15:10,15:52,30.1,Electric,31,22.0,70.97,22.71,499.62,2.66,31.92,0.0,Sunny,Low,On Time,3.5
271,BUS10271,UP52C1118,2025-12-29,Mumbai,B65,Kurla-Bandra,Kurla Stop,Bandra Terminal,20:40,00:02,102.7,Non-AC,40,30.0,75.0,24.32,729.6,33.28,3161.6,10.0,Rainy,Medium,On Time,3.5
333,BUS10333,TN99B3398,2024-01-02,Pune,R108,Hadapsar-Shivajinagar,Hadapsar Junction,Shivajinagar Junction,05:40,06:52,31.4,AC,44,47.0,106.82,22.86,1074.42,9.89,939.55,11.0,Sunny,,Delayed,2.1
